product_id,product_name,brand,category,rating,reviews_count
102935,Stand-alone hybrid hub,Dillon-Fletcher,Ropa,4.5,796
102936,Triple-buffered directional forecast,Morton PLC,Juguetes,4.9,542
102937,Inverse bandwidth-monitored initiative,"Meyers, Hendricks and Adams",Deportes,3.9,369
102938,Secured methodical analyzer,"Gilbert, Richardson and Hoffman",Libros,3.8,266
102939,Ergonomic intermediate instruction set,"Harris, Spencer and Gray",Belleza,4.9,83
102940,Up-sized non-volatile open system,"Sullivan, Price and Stevens",Ropa,4.9,37
102941,Advanced multi-tasking emulation,"Hamilton, Peters and Hurst",Electrónicos,4.7,703
102942,Re-contextualized bottom-line leverage,"Cooley, Guerrero and Washington",Libros,3.5,593
102943,Seamless asynchronous hierarchy,Watson PLC,Computadoras,4.2,774
102944,Optimized contextually-based hierarchy,Anthony-Hudson,Electrónicos,3.9,980
102945,Multi-tiered 3rdgeneration solution,"Young, Johnson and Miller",Computadoras,3.7,978
102946,Optional tangible task-force,Gibson-Richmond,Libros,3.6,381
102947,Programmable object-oriented open architecture,James LLC,Ropa,4.5,860
102948,Configurable neutral ability,"Richardson, Taylor and Jones",Salud y cuidado personal,4.0,626
102949,Persistent high-level groupware,"Edwards, Bernard and Murray",Computadoras,4.2,821
102950,Persevering explicit strategy,Lambert and Sons,Libros,4.8,427
102951,Pre-emptive explicit info-mediaries,"Lopez, Jones and Weaver",Electrónicos,4.0,450
102952,Stand-alone neutral circuit,Davis-Marquez,Juguetes,3.9,982
102953,Open-architected client-driven Internet solution,Thompson-Thomas,Deportes,4.5,226
102954,Polarized full-range migration,"Jones, Brown and Mann",Deportes,4.8,193
102955,Fundamental uniform superstructure,Adams-Anderson,Electrónicos,4.2,57
102956,Reactive grid-enabled software,Watson-Bass,Deportes,3.8,818
102957,Balanced foreground Internet solution,"Martinez, Kirk and Thomas",Electrónicos,4.9,478
102958,Multi-lateral modular ability,"Andrews, Hurley and Williams",Libros,3.7,584
102959,Self-enabling impactful definition,"Roach, Ortiz and Sampson",Salud y cuidado personal,3.9,963
102960,Persevering composite data-warehouse,Ramirez Group,Belleza,4.8,944
102961,Enhanced motivating complexity,"Carr, Clay and Mcclure",Automóvil y moto,4.3,761
102962,Grass-roots 24hour approach,Washington Ltd,Computadoras,4.2,310
102963,Programmable contextually-based complexity,"Green, Chavez and Davis",Libros,4.3,417
102964,Operative asynchronous info-mediaries,"Glass, Norton and Brooks",Electrónicos,3.6,802
102965,Polarized asymmetric approach,Hahn-May,Computadoras,5.0,717
102966,Versatile analyzing array,Andrews Inc,Salud y cuidado personal,4.5,552
102967,Seamless context-sensitive Local Area Network,Zavala Ltd,Salud y cuidado personal,4.9,937
102968,Cross-group foreground contingency,Miller-Beard,Automóvil y moto,4.6,538
102969,User-friendly high-level emulation,Brown-Hudson,Electrónicos,3.7,75
102970,Exclusive 6thgeneration alliance,Jones-Jordan,Hogar y cocina,3.5,368
102971,Intuitive systemic access,Krueger LLC,Libros,4.5,604
102972,Total solution-oriented array,"Berry, Collins and Dawson",Libros,4.9,552
102973,Total explicit emulation,"Thomas, Bradley and Mcdonald",Hogar y cocina,4.0,998
102974,Reverse-engineered next generation orchestration,Grimes Group,Libros,3.7,486
102975,Monitored clear-thinking policy,Ramirez-Kennedy,Salud y cuidado personal,4.0,286
102976,Customizable incremental superstructure,Chung Ltd,Deportes,4.7,831
102977,Profound client-server leverage,Ballard PLC,Electrónicos,4.1,257
102978,Configurable didactic throughput,"Ayala, Johnson and Cook",Libros,3.9,573
102979,Distributed heuristic time-frame,"Beck, Powell and Cohen",Belleza,4.1,266
102980,Cloned maximized frame,Arellano Ltd,Computadoras,3.6,874
102981,Multi-lateral leadingedge extranet,"Gallagher, Colon and Rogers",Ropa,4.9,740
102982,Distributed intangible moderator,Sullivan LLC,Libros,4.1,415
102983,Quality-focused intermediate alliance,"Patterson, Lee and Kelley",Juguetes,4.0,328
102984,Universal eco-centric framework,"Gordon, Payne and Ponce",Libros,4.2,263
102985,Intuitive discrete implementation,"Costa, Evans and Herman",Hogar y cocina,4.5,594
102986,Quality-focused actuating groupware,Brown-Velasquez,Salud y cuidado personal,3.6,133
102987,Grass-roots tertiary application,Ward-Harvey,Deportes,4.5,89
102988,Multi-channeled attitude-oriented hierarchy,Moore-Cunningham,Computadoras,4.4,772
102989,Upgradable 24/7 policy,Fernandez LLC,Electrónicos,4.0,695
102990,Visionary fresh-thinking benchmark,Snyder Ltd,Computadoras,3.6,162
102991,Integrated upward-trending algorithm,"Branch, Garcia and Hall",Belleza,4.8,687
102992,Configurable bandwidth-monitored Local Area Network,"Pugh, Davis and Andersen",Juguetes,3.9,94
102993,Ameliorated client-server groupware,Padilla-Wallace,Belleza,4.6,785
102994,Networked actuating software,"Thompson, Schultz and Sullivan",Deportes,3.8,486
102995,Secured holistic emulation,Roth-Randolph,Electrónicos,3.8,686
102996,Total attitude-oriented software,Bolton Inc,Computadoras,4.2,909
102997,Synchronized client-driven contingency,Santana-Glover,Electrónicos,4.0,220
102998,Re-contextualized heuristic approach,Moore Group,Juguetes,4.1,856
102999,Virtual tangible application,Flores LLC,Libros,3.9,471
103000,Extended uniform contingency,Levy-Pena,Libros,5.0,290
103001,Synergized optimizing firmware,Schultz-Williamson,Computadoras,4.5,800
103002,Automated leadingedge forecast,Blanchard Group,Juguetes,5.0,837
103003,Cross-platform well-modulated intranet,"Lee, Anderson and Larson",Computadoras,3.5,560
103004,Business-focused heuristic strategy,"Lawrence, Diaz and Johnson",Juguetes,4.8,97
103005,Focused static system engine,Williams Group,Belleza,4.4,943
103006,Horizontal systematic process improvement,Booker Ltd,Computadoras,4.0,412
103007,Advanced demand-driven solution,"Wilson, Ramirez and Martinez",Hogar y cocina,3.8,200
103008,Automated didactic interface,Hunter Ltd,Computadoras,4.2,82
103009,Virtual executive architecture,Daniels Ltd,Ropa,3.6,513
103010,Seamless bandwidth-monitored definition,"Rogers, Gilbert and Mcclain",Automóvil y moto,4.0,194
103011,Quality-focused heuristic hardware,Blankenship Ltd,Juguetes,4.4,185
103012,Re-contextualized global circuit,Ward Inc,Salud y cuidado personal,3.8,1000
103013,Automated analyzing installation,Hudson-Lane,Belleza,3.6,621
103014,Stand-alone 3rdgeneration infrastructure,"Patterson, Sloan and Holloway",Deportes,4.9,791
103015,Centralized asynchronous moratorium,Love-Woods,Libros,3.7,878
103016,Balanced zero-defect standardization,Ferrell PLC,Belleza,3.7,366
103017,Future-proofed system-worthy software,Moran and Sons,Hogar y cocina,4.3,82
103018,Switchable content-based open system,Parker-Hale,Automóvil y moto,4.2,819
103019,Multi-layered directional adapter,Long Group,Salud y cuidado personal,4.9,409
103020,Multi-tiered well-modulated complexity,Murphy-Robinson,Ropa,4.2,393
103021,Sharable grid-enabled access,Snyder Group,Salud y cuidado personal,3.7,695
103022,Intuitive eco-centric capacity,White-Rodriguez,Deportes,4.8,961
103023,Public-key eco-centric contingency,"Brown, Lopez and Valentine",Juguetes,4.8,929
103024,Total zero-defect collaboration,Mccormick LLC,Automóvil y moto,5.0,907
103025,Managed bandwidth-monitored architecture,Mclaughlin Inc,Hogar y cocina,4.2,24
103026,Re-engineered 6thgeneration project,Combs-Williams,Salud y cuidado personal,4.4,231
103027,Fully-configurable 24hour productivity,"Peters, Gutierrez and King",Hogar y cocina,5.0,299
103028,Advanced coherent budgetary management,Cruz Group,Electrónicos,4.3,760
103029,Face-to-face client-driven pricing structure,Campbell Ltd,Hogar y cocina,4.2,233
103030,Managed logistical groupware,"Hawkins, Hendrix and Hayes",Computadoras,4.8,125
103031,Re-contextualized contextually-based array,Watkins PLC,Juguetes,4.7,600
103032,Visionary interactive function,Foster and Sons,Libros,4.8,434
103033,Front-line intangible secured line,Salinas Ltd,Automóvil y moto,4.1,669
103034,Digitized logistical hub,Meyer-Jones,Automóvil y moto,3.5,977
103035,Persistent maximized algorithm,"Larson, Smith and Wallace",Electrónicos,4.2,388
103036,Cross-group grid-enabled complexity,Reeves PLC,Computadoras,4.0,62
103037,Adaptive contextually-based core,Graves-Jackson,Electrónicos,3.6,841
103038,Stand-alone real-time success,"Jackson, Gomez and Lozano",Libros,4.2,383
103039,Decentralized multi-state orchestration,Sharp-Parks,Electrónicos,4.4,718
103040,Re-contextualized bandwidth-monitored Internet solution,Mejia PLC,Computadoras,4.5,26
103041,Optional didactic monitoring,Cook-Pierce,Deportes,4.2,15
103042,Upgradable optimizing functionalities,"Brady, Vaughn and Ruiz",Belleza,3.7,46
103043,Triple-buffered system-worthy attitude,Hawkins-Williams,Hogar y cocina,4.8,473
103044,Business-focused web-enabled throughput,Stark-Mendoza,Ropa,3.9,708
103045,Virtual tangible portal,Jones Group,Ropa,3.8,493
103046,Robust coherent migration,"Mendoza, Jackson and Hicks",Deportes,4.2,190
103047,Managed fault-tolerant application,"Davis, Palmer and Jackson",Salud y cuidado personal,4.7,243
103048,Versatile mission-critical complexity,Brown PLC,Belleza,3.8,157
103049,Extended reciprocal frame,"Anderson, House and Krause",Computadoras,5.0,730
103050,Devolved stable collaboration,King LLC,Automóvil y moto,4.4,905
103051,Grass-roots mobile focus group,"Lewis, Anderson and Curry",Belleza,4.0,171
103052,Progressive value-added budgetary management,Fisher LLC,Salud y cuidado personal,4.7,769
103053,Re-engineered real-time strategy,Haynes Ltd,Libros,4.4,756
103054,De-engineered user-facing product,"Smith, Johnson and Clark",Hogar y cocina,4.9,758
103055,Business-focused even-keeled structure,"Hernandez, Phelps and Anderson",Belleza,4.8,533
103056,Organic modular help-desk,Dominguez Inc,Hogar y cocina,3.7,326
103057,Fully-configurable holistic structure,Williams and Sons,Electrónicos,4.5,188
103058,Profit-focused background instruction set,Mercado-Russell,Automóvil y moto,3.6,641
103059,Object-based dedicated ability,"Joyce, Brown and Espinoza",Juguetes,4.4,117
103060,Right-sized discrete intranet,Stevens-Sanders,Computadoras,4.9,690
103061,Reduced bandwidth-monitored pricing structure,"Walker, Tate and Sutton",Automóvil y moto,3.5,828
103062,Streamlined cohesive policy,Perry Ltd,Automóvil y moto,4.7,41
103063,User-friendly asynchronous leverage,Gray-Franklin,Belleza,4.3,751
103064,Diverse optimal synergy,"Robinson, Raymond and Johnson",Electrónicos,3.9,649
103065,Fully-configurable user-facing moratorium,Jones-Hughes,Hogar y cocina,3.8,750
103066,Diverse coherent open system,Solis and Sons,Libros,4.2,285
103067,Decentralized intangible matrix,Mason LLC,Deportes,4.0,140
103068,Open-architected next generation hub,Skinner-Solomon,Libros,4.2,626
103069,Persevering web-enabled analyzer,Hall-Long,Deportes,3.7,510
103070,Distributed attitude-oriented orchestration,"Brock, Cox and Brown",Hogar y cocina,4.7,716
103071,Reduced executive time-frame,Turner-Johnson,Salud y cuidado personal,3.8,927
103072,Optional hybrid customer loyalty,"Torres, Carrillo and Love",Libros,3.7,332
103073,Re-contextualized intangible hardware,Turner PLC,Juguetes,3.9,337
103074,Multi-tiered composite knowledgebase,Anderson and Sons,Electrónicos,4.7,411
103075,Networked client-driven Internet solution,Davis and Sons,Belleza,4.8,202
103076,Function-based didactic toolset,Wade-Gillespie,Libros,4.4,939
103077,User-centric global projection,"Dominguez, Adams and Hernandez",Salud y cuidado personal,3.9,108
103078,Synergistic multimedia migration,"Mercado, Williams and Moss",Ropa,4.6,414
103079,Right-sized systemic process improvement,Singh Group,Juguetes,4.7,809
103080,Digitized scalable encoding,"Collins, Hoover and Miller",Ropa,4.1,569
103081,Right-sized object-oriented software,Baker-Harris,Computadoras,3.8,992
103082,Mandatory disintermediate challenge,"Sheppard, Hays and Valentine",Deportes,4.7,812
103083,Enterprise-wide high-level secured line,Diaz and Sons,Juguetes,4.8,240
103084,Face-to-face dynamic firmware,Avery Inc,Hogar y cocina,4.4,446
103085,Team-oriented disintermediate archive,Mccarthy LLC,Electrónicos,4.9,983
103086,Synchronized multi-tasking methodology,Johnson-Baird,Juguetes,4.7,341
103087,Future-proofed holistic Local Area Network,"Myers, Norris and Leonard",Libros,4.5,425
103088,Proactive full-range utilization,Morales-Joseph,Computadoras,4.6,938
103089,Up-sized encompassing success,"Rogers, Gonzalez and Rasmussen",Salud y cuidado personal,3.6,706
103090,Optional holistic open system,Ritter-Nelson,Ropa,4.3,227
103091,Networked upward-trending policy,"Reyes, Roman and Jordan",Libros,4.5,474
103092,Grass-roots clear-thinking artificial intelligence,Cooper LLC,Libros,3.8,597
103093,Ameliorated national standardization,Armstrong PLC,Ropa,4.4,99
103094,Integrated multimedia array,Lopez-Ross,Automóvil y moto,3.9,419
103095,Digitized fresh-thinking toolset,Johnston-Sanders,Juguetes,4.9,891
103096,Organized contextually-based budgetary management,Smith LLC,Electrónicos,4.7,969
103097,Devolved disintermediate hub,"Chapman, Wilson and White",Hogar y cocina,4.1,721
103098,Decentralized executive application,"Mckay, Curtis and Silva",Automóvil y moto,4.0,937
103099,Fully-configurable cohesive instruction set,Turner LLC,Ropa,5.0,479
103100,Integrated didactic structure,Chavez Group,Computadoras,4.5,379
103101,Face-to-face stable throughput,Perez-Woodward,Juguetes,4.4,971
103102,Synergized 3rdgeneration algorithm,"Brewer, Simon and Simpson",Belleza,3.6,990
103103,Progressive heuristic concept,Frederick Inc,Belleza,4.1,854
103104,Multi-layered upward-trending neural-net,Davis-Cantu,Computadoras,4.4,425
103105,Grass-roots foreground complexity,Cox Ltd,Electrónicos,4.6,151
103106,Grass-roots user-facing conglomeration,Small-Wagner,Hogar y cocina,4.1,323
103107,Persevering empowering flexibility,"Santos, Shelton and Williams",Belleza,4.6,822
103108,Proactive content-based project,Kane Ltd,Juguetes,4.5,877
103109,Assimilated system-worthy moderator,Hogan-Hutchinson,Deportes,3.9,692
103110,Digitized directional intranet,Chavez-Ray,Electrónicos,4.6,211
103111,Open-architected systemic Graphic Interface,Lopez-Mcdonald,Deportes,5.0,313
103112,Customizable even-keeled approach,"Wilcox, Buckley and Soto",Belleza,3.7,438
103113,Multi-channeled coherent intranet,"Brown, Pennington and Richardson",Libros,4.1,132
103114,Streamlined multi-state protocol,Johnson and Sons,Salud y cuidado personal,4.2,792
103115,Polarized systemic conglomeration,"Anderson, Parker and Flores",Deportes,4.6,289
103116,Switchable content-based capability,Johnson-Turner,Libros,3.8,111
103117,Re-engineered system-worthy utilization,Hammond and Sons,Libros,4.5,144
103118,Virtual hybrid moderator,"Benson, Snyder and Martin",Ropa,4.7,823
103119,Automated dedicated capability,Gray LLC,Belleza,4.8,206
103120,Monitored tertiary collaboration,"Rowe, Thompson and Le",Automóvil y moto,3.6,760
103121,Right-sized secondary contingency,"Barber, Chase and Bowers",Belleza,3.5,248
103122,Monitored clear-thinking success,Burch-Bell,Deportes,4.2,116
103123,Switchable systemic data-warehouse,Hernandez and Sons,Salud y cuidado personal,4.0,42
103124,Sharable system-worthy throughput,Perez-Gilbert,Libros,4.4,384
103125,Programmable real-time portal,Smith LLC,Automóvil y moto,3.9,582
103126,Phased system-worthy solution,Casey and Sons,Juguetes,3.5,763
103127,De-engineered discrete interface,Miller-Bell,Hogar y cocina,3.9,495
103128,Automated methodical infrastructure,Solomon PLC,Ropa,3.5,331
103129,Persevering 6thgeneration migration,Price Group,Hogar y cocina,4.6,340
103130,Decentralized well-modulated middleware,Gallegos and Sons,Ropa,4.9,335
103131,Multi-tiered 5thgeneration attitude,Henry and Sons,Computadoras,4.6,698
103132,Object-based bandwidth-monitored help-desk,"Bruce, Colon and Spencer",Deportes,5.0,77
103133,Realigned systematic open architecture,"Hayden, Mccarthy and Stuart",Salud y cuidado personal,4.9,629
103134,Proactive static utilization,"Graham, Zimmerman and Baker",Ropa,4.8,399
103135,Fundamental zero-defect initiative,Gonzalez-Ramos,Hogar y cocina,4.9,210
103136,Fundamental clear-thinking circuit,Petty and Sons,Juguetes,3.9,653
103137,Team-oriented coherent circuit,Gillespie PLC,Ropa,4.6,902
103138,Ameliorated scalable benchmark,"Carter, Osborn and Reed",Deportes,4.8,226
103139,Synchronized user-facing open system,Love Ltd,Hogar y cocina,4.9,658
103140,Synergized responsive contingency,Navarro LLC,Automóvil y moto,4.9,180
103141,Open-architected analyzing implementation,Nicholson PLC,Juguetes,4.0,506
